title,brand,price,url,img,description,source,sold
WW2 BRITISH MILITARY &#8220;DIRTY DOZEN&#8221; WATCH BY LEMANIA,Other,2750,https://www.vintagewatchshop.com/products/lemania-military-vintage-watch/,https://www.vintagewatchshop.com/wp-content/uploads/sites/3/2025/03/IMG_8687_nobg-500x500.jpg,,Vintage Watch Shop,False
"Breitling Premier 760  Chronograph with papers dated 1949,double signed with Goldsmiths and silversmiths on the dial.",Breitling,2995,https://www.vintagewatchshop.com/products/breitling-premier-760-1940s-chronograph-with-special-provenance/,https://www.vintagewatchshop.com/wp-content/uploads/sites/3/2023/09/1-14-500x500.jpg,,Vintage Watch Shop,False
BREITLING Top Time Black Dial Chronograph,Breitling,3950,https://www.vintagewatchshop.com/products/breitling-top-time-black-dial-chronograph/,https://www.vintagewatchshop.com/wp-content/uploads/sites/3/2026/07/2N3A3824-500x500.jpg,,Vintage Watch Shop,False
Breitling Top Time Silver Sunburst Dial Vintage Watch,Breitling,2500,https://www.vintagewatchshop.com/products/breitling-top-time-silver-sunburst-dial-vintage-watch/,https://www.vintagewatchshop.com/wp-content/uploads/sites/3/2026/07/2N3A3799-500x500.jpg,,Vintage Watch Shop,False
RODANIA  vintage Chronograph,Rodania,1500,https://www.vintagewatchshop.com/products/rodania-vintage-chronograph/,https://www.vintagewatchshop.com/wp-content/uploads/sites/3/2026/03/IMG_2210-500x500.jpg,,Vintage Watch Shop,False
OMEGA Speedmaster SPEEDY TUESDAY Reverse Panda Moonwatch Limited Edition,Omega,9500,https://www.vintagewatchshop.com/products/omega-speedmaster-speedy-tuesday-reverse-panda-moonwatch-limited-edition/,https://www.vintagewatchshop.com/wp-content/uploads/sites/3/2026/05/2N3A3046-500x500.jpg,,Vintage Watch Shop,False
ROLEX GMT Master II ‘Pepsi’ Bezel Jubille Bracelet Dec 2020 Box Papers REF 126710 BLRO,Rolex,18000,https://www.vintagewatchshop.com/products/rolex-gmt-master-ii-pepsi-bezel-jubille-bracelet-dec-2020-box-papers-ref-126710-blro/,https://www.vintagewatchshop.com/wp-content/uploads/sites/3/2026/07/2N3A3651-500x500.jpg,,Vintage Watch Shop,False
ROLEX 4 Line Submariner Discontinued 2009 B+P 14060M Non Date Watch,Rolex,8750,https://www.vintagewatchshop.com/products/rolex-4-line-submariner-discontinued-2009-bp-14060m-non-date-watch/,https://www.vintagewatchshop.com/wp-content/uploads/sites/3/2026/07/2N3A3601-500x500.jpg,,Vintage Watch Shop,False
Girard Perregaux Ferrari 38 mm Ferrari Chronograph Ref. 8020 Box Papers 2005,Other,3900,https://www.vintagewatchshop.com/products/girard-perregaux-ferrari-38-mm-ferrari-chronograph-ref-8020-box-papers-2005/,https://www.vintagewatchshop.com/wp-content/uploads/sites/3/2026/06/2N3A3412-500x500.jpg,,Vintage Watch Shop,False
FERRARI so called &#8220;CARTIER&#8221; c.1987 Original with papers,Cartier,1500,https://www.vintagewatchshop.com/products/ferrari-swiss-made-c-1987-original-with-papers-eta/,https://www.vintagewatchshop.com/wp-content/uploads/sites/3/2026/08/Seedream-4_00413_-500x500.png,,Vintage Watch Shop,False
CHOPARD Chronometer 16/8915 Limited Edition 1000 Miglia Box Papers 2005,Chopard,3250,https://www.vintagewatchshop.com/products/chopard-chronometer-16-8915-limited-edition-box-papers-2005/,https://www.vintagewatchshop.com/wp-content/uploads/sites/3/2026/05/2N3A3021-500x500.jpg,,Vintage Watch Shop,False
LONGINES Heritage Classic Black Dial Chronograph Watch L28154530,Longines,1950,https://www.vintagewatchshop.com/products/longines-heritage-classic-black-dial-chronograph-watch-l28154530/,https://www.vintagewatchshop.com/wp-content/uploads/sites/3/2026/05/2N3A3099-500x500.jpg,,Vintage Watch Shop,False
Rolex Gold Ladies Mechanical Vintage Watch,Rolex,4750,https://www.vintagewatchshop.com/products/rolex-gold-ladies-mechanical-vintage-watch/,https://www.vintagewatchshop.com/wp-content/uploads/sites/3/2026/03/IMG_2183-500x500.jpg,,Vintage Watch Shop,False
OMEGA Seamaster 1216 18ct gold automatic.,Omega,3750,https://www.vintagewatchshop.com/products/omega-seamaster-automatic-calendar-date-vintage-watch/,https://www.vintagewatchshop.com/wp-content/uploads/sites/3/2025/07/IMG_9579-500x500.jpg,,Vintage Watch Shop,False
TUDOR Heritage M70330N Retro Chronograph Swiss Luxury Watch Box Papers 2018,Tudor,3500,https://www.vintagewatchshop.com/products/tudor-heritage-m70330n-retro-chronograph-swiss-luxury-watch-box-papers-2018/,https://www.vintagewatchshop.com/wp-content/uploads/sites/3/2024/10/IMG_7104-500x500.jpg,,Vintage Watch Shop,False
Zenith El Primero Chronograph &#8216;De Luca&#8217; Ref. 02.2313.400,Zenith,7995,https://www.vintagewatchshop.com/products/zenith-el-primero-chronograph-de-luca-ref-02-2313-400/,https://www.vintagewatchshop.com/wp-content/uploads/sites/3/2023/08/1-9-500x500.jpg,,Vintage Watch Shop,False
