title,brand,price,url,img,description,source,sold,priceOnRequest
1940s Universal Geneve 'Compax' Ref. 12545 in 18K Rose Gold,Universal Geneve,6950,https://www.vintagewatchcollective.com/product-page/1940s-universal-geneve-compax-ref-12545-in-18k-rose-gold,"https://static.wixstatic.com/media/53167e_ae0d3bcd9b384c5e8a8dff47e1ae12f6~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,False,False
1940s Patek Philippe Calatrava Ref. 2420 'Claw Lugs' in 18K Yellow Gold,Patek Philippe,10000,https://www.vintagewatchcollective.com/product-page/1940s-patek-philippe-calatrava-ref-2420-claw-lugs-in-18k-yellow-gold,"https://static.wixstatic.com/media/53167e_2bba5d75948e49fbae8081a5ef31848e~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,False,False
1978 Rolex GMT-Master Ref. 1675 MK5 'Pumpkin' Patina dial with Box and Papers,Rolex,24950,https://www.vintagewatchcollective.com/product-page/1978-rolex-gmt-master-ref-1675-mk5-pumpkin-patina-dial-with-box-and-papers,"https://static.wixstatic.com/media/53167e_e820712a9b6d4a689cf0b65b9ae7e9a9~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,True,False
2007 Rolex Submariner Ref. 16613LN 'Unpolished' with Box and Papers,Rolex,10250,https://www.vintagewatchcollective.com/product-page/2007-rolex-submariner-ref-16613ln-unpolished-with-box-and-papers,"https://static.wixstatic.com/media/53167e_2fbc904523d9421bb525e0bc3df68daf~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,False,False
1978 Rolex Datejust Ref. 1601 with 'Panna' White 'Buckley' dial,Rolex,6500,https://www.vintagewatchcollective.com/product-page/1978-rolex-datejust-ref-1601-with-panna-white-buckley-dial,"https://static.wixstatic.com/media/53167e_5539388922ea4e3495c309b2314a57d8~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,False,False
2021 Rolex GMT-Master Ref. 126710BLRO 'Pepsi' with Box and Papers,Rolex,21000,https://www.vintagewatchcollective.com/product-page/2021-rolex-gmt-master-ref-126710blro-pepsi-with-box-and-papers,"https://static.wixstatic.com/media/53167e_62d07743c27248e89c06daf23ed77568~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,True,False
1979 Rolex GMT-Master Ref. 16753 Glossy 'Nipple' dial,Rolex,10850,https://www.vintagewatchcollective.com/product-page/1979-rolex-gmt-master-ref-16753-glossy-nipple-dial,"https://static.wixstatic.com/media/53167e_741eca653c4a45f9a73a2df7d3fa6aff~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,False,False
1990 Rolex Day-Date Ref. 18038 Champagne 'Diamond-set' dial in 18k Yellow Gold,Rolex,11850,https://www.vintagewatchcollective.com/product-page/1990-rolex-day-date-ref-18038-champagne-diamond-set-dial-in-18k-yellow-gold,"https://static.wixstatic.com/media/53167e_8d90e59fda764d21aa45d84cd910394a~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,False,False
1976 Rolex Day-Date Ref. 1803 'Ghost' Lavender Diamond-set dial 18k Yellow Gold,Rolex,11850,https://www.vintagewatchcollective.com/product-page/1976-rolex-day-date-ref-1803-ghost-lavender-diamond-set-dial-18k-yellow-gold,"https://static.wixstatic.com/media/53167e_9df77a915aba4f9d8752de49f5fd45d0~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,True,False
1963 Rolex GMT-Master 1675 'PCG' Gilt ‘Serpico Y Laino’ Double-Swiss 'Underline',Rolex,67500,https://www.vintagewatchcollective.com/product-page/1963-rolex-gmt-master-1675-pcg-gilt-serpico-y-laino-double-swiss-underline,"https://static.wixstatic.com/media/53167e_148f0947b0414e748d0c3b51000c72f1~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,False,False
1966 Rolex Daytona Ref. 6239 with 'Tiffany & Co.' dial,Rolex,0,https://www.vintagewatchcollective.com/product-page/1966-rolex-daytona-ref-6239-with-tiffany-co-dial,"https://static.wixstatic.com/media/53167e_12ba242a86c5439683e458c7b9e6274f~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,True,True
1969 Seiko Professional Diver Ref. 6159-7001 'Hi-Beat' Unpolished,Seiko,6500,https://www.vintagewatchcollective.com/product-page/1969-seiko-professional-diver-ref-6159-7001-hi-beat-unpolished,"https://static.wixstatic.com/media/53167e_00bb13c42e884cb88b11abd2888af446~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,False,False
1972 Rolex Datejust Ref. 1603 'Confetti' with Double Punched Papers,Rolex,9000,https://www.vintagewatchcollective.com/product-page/1972-rolex-datejust-ref-1603-confetti-with-double-punched-papers,"https://static.wixstatic.com/media/53167e_6d74194fe4774598853a7fbebcdbbd87~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,False,False
1983 LNOS Rolex Datejust Ref. 16000 with Blue 'Buckley' dial,Rolex,10500,https://www.vintagewatchcollective.com/product-page/1983-lnos-rolex-datejust-ref-16000-with-blue-buckley-dial,"https://static.wixstatic.com/media/53167e_c6f97a89150b42aa9228fb339abdbbd3~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,False,False
1963 Rolex GMT-Master Ref. 1675 'PCG' with Gilt 'Underline' dial Fuchsia insert,Rolex,36500,https://www.vintagewatchcollective.com/product-page/1963-rolex-gmt-master-ref-1675-pcg-with-gilt-underline-dial-fuchsia-insert,"https://static.wixstatic.com/media/53167e_2db5cf7ee8bd4f2fbf42b1e76dd3fc6a~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,False,False
1959 Rolex Datejust Ref. 6605 cream tropical 'Roulette' dial with 'Salazar Mark',Rolex,6750,https://www.vintagewatchcollective.com/product-page/1959-rolex-datejust-ref-6605-cream-tropical-roulette-dial,"https://static.wixstatic.com/media/53167e_5b6931ea6e2c41e6b412be27ebb61d41~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,False,False
1953 Rolex Datejust Ref. 6105 ‘Roulette’ in Steel and 18K Rose Gold,Rolex,4950,https://www.vintagewatchcollective.com/product-page/1953-rolex-datejust-ref-6105-roulette-in-steel-and-18k-rose-gold,"https://static.wixstatic.com/media/53167e_538468cb446e46f298e2157e7ae2d9bd~mv2.jpg/v1/fit/w_500,h_500,q_90/file.jpg",,Vintage Watch Collective,False,False
