title,brand,price,url,img,description,source,date,sold
Patek Philippe Water Drop,Patek Philippe,14500,https://www.analogshift.com/products/patek-philippe-water-drop-as12668,https://cdn.shopify.com/s/files/1/0809/1255/files/AS12668_40931105_PATEKPHILIPPE_VINTAGE18KWATERDROP-5.jpg?v=1788363700,"The 'Holy Trinity' of watch brands: Audemars Piguet, Patek Philippe, and Vacheron Constantin. Perhaps the most celebrated of the three, Patek Philippe has an unrivaled reputation for crafting some of the most complicated — and some of the simplest, yet most beautiful — timekeepers the market has seen. Sports watches came later to Patek, as pressure from the new 'luxury sports watch' category introduced in the early 1970s forced the storied brand to evolve — but historically, classically-styled dress pieces is where the maison cut its teeth. This particular timepiece is a classic representation of the jewelry/ watch intersections of midcentury that helped build Patek's reputation. Measuring 16mm in yellow gold, it boasts a smooth bezel, with a brilliantly supple multi link waterdrop bracelet, an unsigned winding crown, and a petite black dial with diamond shaped gold indexes. Powered by a hand-wound movement, this watch is equal parts watchmaking and fine jewelry. Few brands produce watches of this kind in the modern market, and it is pieces like this one that are the types of watches that made Analog:Shift the place it is today. So much personality, packaged with the class of Patek Philippe!",Analog Shift,2026-09-02,False
Patek Philippe Chronograph,Patek Philippe,54500,https://www.analogshift.com/products/patek-philippe-chronograph-as12748,https://cdn.shopify.com/s/files/1/0809/1255/files/AS12748_40931135_PATEKPHILIPPE_CHRONOGRAPHSILVERDIAL_5170--5.jpg?v=1787325150,"Patek Philippe has sat atop the horological mountain for going on two centuries, having earned near-universal acclaim for its proficiencies in designing, engineering, and manufacturing some of the most exquisite timepieces the world has ever seen. The celebrated maison has a tradition of creating watches that transcend generations. Leaning on the pillars of timeless design, refinement, and mechanical ingenuity, there’s arguably no other manufacture that does it better . Within Patek's collections, few complications are more attractive than the manually-wound chronograph. Complicated to get right, and beautiful both on the wrist and on the caseback, these pieces make a statement. This piece, a Reference 5170J-001, features a 39mm 18K yellow gold case with a polished bezel, signed crown, rectangular pushers, and a sapphire exhibition caseback framing the maison's Calibre 29-535 manual-winding movement. Its dial may be one of our favorite configurations for several reasons. Firstly, the applied 'Roman' gold indices paired with a matching, polished handset add a certain glint to a monochromatic dial. Furthermore, the 'Roman' layout in particular adds a traditional flair to a contemporary piece. Finally, the chemin de fer minute track and pulsations scale...well, those should speak for themselves. But in case they don't, we believe that a pulsations scale — which is used to take a patient's pulse — has a distinguishable aesthetic compared to a traditional tachymeter scale. And frankly, it adds a bit more fun and a breath of fresh air to a watch design. If you're on the hunt for a chronograph with classic looks, excellent build quality, and a tremendous pedigree, this Ref. 5170J will set you straight!",Analog Shift,2026-09-10,False
Cartier Tank Louis Cartier,Cartier,15500,https://www.analogshift.com/products/cartier-tank-louis-cartier-as12741,https://cdn.shopify.com/s/files/1/0809/1255/files/AS12741_40950629_CARTIER_TANKLOUIS_WGTA0010-3814-5.jpg?v=1788363913,"There are certain designs that just resonate throughout the years and remain evergreen despite changing trends and tastes. The Cartier Tank, in all its one hundred-plus years of production, is one such design. Whether in gold (yellow, pink, or white), stainless steel, or vermeil; whether Française, Chinoise, Americaine, or Normale; the Tank by Cartier is one watch that truly deserves to be called ‘iconic.’ Cartier introduced the Tank in 1917, with a run of six pieces — given, or so the legend goes, to American General Joseph Pershing and his staff. The design of the Tank was supposedly inspired by the Renault FT-17 tanks Cartier glimpsed on the battlefield of the Great War. (Cartier took the look of the Renault tank's treads and applied it to the lugs, which were integrated via brancards into the case itself.) That first run of six pieces increased to 33 by 1920, and by the end of the 20th century, that number stood well in the thousands. In sheer volume alone, the Tank — in all its various models — is Cartier's largest line of watches. The Tank Louis was introduced in 1922, following close on the heels of the Asian-influenced Tank Chinoise. With the Tank Louis, Cartier went back to basics, with the classic lugs that resemble the treads that inspired them. Louis Cartier himself wore the watch that bore his name — and the association with him marks the Tank Louis as the quintessence of the Cartier Tanks. This particular Tank Louis features a 22mm x 29.5mm rose gold case with a sapphire crystal, a sapphire cabochon winding crown, a lovely satin silver dial with printed black 'Roman' indices, a guilloche center section, and a matching blued-steel 'sword' handset. Powered by a manual winding Cartier's movement, this piece comes fitted to a brown alligator strap with a signed rose gold 'Ardillon' pin buckle. What better way to break into the Cartier world than with this prototypical icon?",Analog Shift,2026-09-02,False
Cartier Roadster,Cartier,8950,https://www.analogshift.com/products/cartier-roadster-as12740,https://cdn.shopify.com/s/files/1/0809/1255/files/AS12740_40950628_CARTIER_ROADSTER_W62031Y4-2510-6.jpg?v=1787657383,"Some watches arrive ahead of their time. Introduced at the dawn of the 21st century, the Cartier Roadster broke from the maison's traditional playbook, pairing Cartier's unmistakable elegance with the muscular stance of a modern sports watch. Inspired by the streamlined curves of 1950s European sports cars, its tonneau-shaped case, flowing bracelet, and distinctive magnified date window made it one of the brand's boldest contemporary designs. Long appreciated by collectors, the Roadster enjoyed a remarkable resurgence in 2026, when Cartier reintroduced the collection to widespread acclaim. The revival underscored what enthusiasts had known all along: the Roadster's sculptural design had aged exceptionally well, feeling every bit as fresh today as when it first debuted. This Ref. W62031Y4-2510 features the collection's versatile 38mm x 43mm two tone stainless steel and 18K gold case, topped by a scratch-resistant sapphire crystal with the Roadster's signature integrated Cyclops magnifier over the date display. The silver sunray dial showcases bold, radial black Roman numerals surrounding an inner railroad minute track, while luminescent sword-shaped hands provide excellent legibility in classic Cartier fashion. A reliable automatic winding movement ticks within to ensure everyday wearing convenience. Fitted to its two tone original stainless steel bracelet with double deployant clasp, the Roadster also incorporates Cartier's ingenious quick-change system, allowing the bracelet or strap to be swapped in seconds without tools—a feature that was years ahead of its time and remains one of the collection's defining innovations. The Roadster occupies a unique place within Cartier's storied catalog. Sportier than a Tank, more unconventional than a Santos, yet unmistakably Cartier in every detail, it represents one of the maison's most distinctive modern designs. With the renewed enthusiasm surrounding the collection, there has rarely been a better moment to rediscover one of Cartier's most charismatic creations.",Analog Shift,2026-09-02,False
Cartier Tank Americaine,Cartier,9500,https://www.analogshift.com/products/cartier-tank-americaine-as12682,https://cdn.shopify.com/s/files/1/0809/1255/files/AS12682_40950624_CARTIER_TANKAMERICAINE_W2603256-6.jpg?v=1788363507,"Cartier is responsible for some of the most recognizable and successful wristwatches in the history of modern horology. The definitive expert on watch design, the French maison has always been a leader in challenging conventional approaches to watchmaking while pioneering new styling as a fixture in the broader fashion world. Few watches have played a larger role in solidifying this brand identity than the Tank. Undoubtedly the most iconic watch in Cartier’s history and conceived based on a simple idea, it’s evolved to take myriad forms over the years, with over a dozen sub-designs that each has its own identity and presence. After the release of the Tank, the watch space was changed forever. Introduced in 1917 based on the conception of Louis Cartier, the great grandson of Cartier’s founder, the Tank took inspiration from a French military tank from the First World War— the Renault FT-17. The look of the Tank was striking and revolutionary— rectangular and unconventional for the period, the Tank was also one of the earliest wrist watches to be popularly accepted by the broader fashion space. After 1917, Cartier saw a surge in interest in its unique watches, and more and more Cartier Tank models were born, building on the underlying design philosophy that made the Tank an initial success in the 1910s. The Tank Cintrée was introduced in 1921, the Louis and Chinoise in 1922, the Basculante in 1933, the Asymetrique in 1936, and so on. In 1989, Cartier released a particularly exciting reference, targeted at the American collector market. Cartier recognized that New York customers loved more fashion-forward designs like the Cintrée. Making a specialty design for these customers, Cartier released the Tank Americaine. Featuring many of the characteristics of the Cintrée, the Americaine had an elongated scalloped case, lightly curved caseback, and beautiful case layout. The Americaine had the classic Roman numeral dial with railroad minutes track, blued steel hands, and cream dial that made the Tank so iconic and recognizable. This particular Americaine Reference W2603256 , powered by an automatic movement, features a beautiful blue sword handset and octagonal 'cabochon' crown. Executed in 18K white gold, this watch is probably the most classic layout for an Americaine with a cream white guilloche dial and date window at 6 o'clock. The brancards of the 26mm X 45mm 18K white gold case are fully polished, while the center case bridges are brushed for some subtle, tasteful contrast. As effortlessly comfortable as it is elegant, this piece is appropriate for virtually any wrist. If you're Cartier-curious but the Tank Louis or the Santos don't speak to you, the Tank Americaine might just be the watch for you!",Analog Shift,2026-09-02,False
Patek Philippe Annual Calendar,Patek Philippe,44500,https://www.analogshift.com/products/patek-philippe-annual-calendar-as12751,https://cdn.shopify.com/s/files/1/0809/1255/files/AS12751_40931139_PATEKPHILIPPE_ANNUALCALENDARWGSECTORDIAL_5396G-001-6.jpg?v=1787857240,"Few complications have had as much influence on modern watchmaking as the Annual Calendar. Introduced by Patek Philippe in 1996, the complication bridged the gap between simple calendar watches and the lofty perpetual calendar, offering remarkable practicality while requiring adjustment just once per year, at the end of February. It was a genuine innovation—one so significant that Patek patented the mechanism and created an entirely new category of complication. The Ref. 5396 traces its lineage directly to that groundbreaking first-generation Ref. 5035, refining the concept into one of the most elegant and enduring Annual Calendars in the manufacture's catalog. Its balanced display, classical proportions, and exceptional legibility have made it a favorite among collectors who appreciate complications designed for everyday use. This Ref. 5396G-011 is housed in a beautifully proportioned 38.5mm white gold case featuring a sapphire crystal, signed crown, and polished bezel. The silver opaline dial is a study in understated sophistication, fitted with applied white gold hour markers, dauphine hands, twin apertures for the day and month, a pointer date display, moonphase indication, and a 24-hour display integrated within the subsidiary register at 6 o'clock. Despite the wealth of information presented, the dial remains remarkably clean and harmonious—a hallmark of Patek Philippe's finest calendar watches. Powering the watch is the automatic Caliber 324 S QA LU 24H, visible through the sapphire caseback and finished to the exacting standards that have defined the manufacture for generations. It is paired with a signed black alligator strap and a matching white gold deployant buckle. The beauty of the Annual Calendar lies in its balance. Complex enough to fascinate, practical enough to wear every day, and elegant enough to accompany any occasion, the Ref. 5396 represents Patek Philippe at its most thoughtful—transforming the passage of days, months, and lunar cycles into something both useful and beautiful. Some watches tell time. The best remind us how thoughtfully it passes.",Analog Shift,2026-09-02,False
Patek Philippe Annual Calendar Regulator,Patek Philippe,54500,https://www.analogshift.com/products/patek-philippe-annual-calendar-regulator-as12742,https://cdn.shopify.com/s/files/1/0809/1255/files/AS12742_40931129_PATEKPHILIPPE_REGULATORRG_5235-50R-001-5.jpg?v=1787656655,"In 1991, the soon-to-be graduates at the Geneva School of Engineering were presented with their final project prior to receiving their diploma — simplify the perpetual calendar. Although the task was easier said than done, their work led to the inception of the annual calendar complication, patented by Patek Philippe in collaboration with the bright engineering minds at the GSE. Five years later, Patek debuted the Reference 5035 — the watch that marked the world’s first-ever annual calendar movement and finally bridged the gap between a triple-date function and the formidable quantième perpétuel . This example, a Reference 5235/50R-001, features a neat ‘regulator’ display for optimal legibility and is housed in a sleek, 40.5mm 18K rose gold case with a sapphire crystal, a signed crown, and a smooth, polished bezel. It features a vertically brushed, black/ gray satin-finished dial with a pair of recessed subsidiary registers indicating hour and minutes, as well as day and month apertures flanking the 12 o’clock marker and a central seconds hand. Powered by Patek Philippe's Calibre 31-260 self-winding micro-rotor movement, it comes fitted to its signed, black alligator leather strap with a signed, 18K rose gold pin buckle and includes all of its factory paperwork. There’s no doubt the Nautilus and Aquanaut have gotten their time in the sun, and even vintage Patek Philippe in general continues to demand the attention of any savvy collector. But why not zig when everyone else zags with this high-complication, heavy-hitter from one of the best watchmakers on the planet!",Analog Shift,2026-09-02,False
Omega Seamaster Aqua Terra Shades,Omega,7300,https://www.analogshift.com/products/omega-seamaster-aqua-terra-shades-as12716,https://cdn.shopify.com/s/files/1/0809/1255/files/AS12716_40960406_OMEGA_SEAMASTERAQUATERRA_22010382003003--5.jpg?v=1787318369,"The Omega Seamaster Aqua Terra has always occupied a particularly useful place in the watch world: sporty enough for every day, polished enough to dress up, and largely free of the visual baggage that comes with a traditional dive watch. The Aqua Terra Shades collection pushes that versatility a little further with an emphasis on color, and this 38mm stainless-steel example features the aptly named Atlantic Blue dial, a deep, shifting blue that can move from almost black to electric depending on the light. The proportions are especially good. At 38mm across, 12.26mm thick, and 44.92mm lug-to-lug, the case has plenty of presence without feeling oversized. A polished bezel frames the sun-brushed dial, with faceted applied indexes, luminous hands, and a neatly integrated date aperture at 6 o’clock. The watch is fitted to Omega’s beautifully finished stainless-steel bracelet, while a domed sapphire crystal with anti-reflective treatment on both sides keeps everything exceptionally clear. Despite the more refined appearance, this remains a Seamaster, with water resistance to 150 meters. Inside is Omega’s self-winding Calibre 8800, a Co-Axial Master Chronometer movement with a 55-hour power reserve and the serious technical credentials that have become a hallmark of modern Omega. This example comes as an especially complete and versatile package, including its inner and outer boxes, warranty cards, papers and pamphlets, plus an additional black alligator-leather strap with a steel pin buckle and a stainless-steel mesh bracelet. Bracelet, mesh, or alligator: three very different personalities for one exceptionally easy-to-wear Aqua Terra.",Analog Shift,2026-09-10,False
Omega Seamaster Planet Ocean 600M,Omega,5950,https://www.analogshift.com/products/omega-seamaster-planet-ocean-600m-as12714,https://cdn.shopify.com/s/files/1/0809/1255/files/AS12714_40960404_OMEGA_PLANETOCEANSEAMASTER_222.32.38.50.01.003--6.jpg?v=1787321083,"There are Planet Oceans, and then there are Planet Oceans with a little personality. This Omega Seamaster Planet Ocean 600M Co-Axial Chronograph pairs serious dive-watch engineering with a fantastic shot of orange, a color that has been part of the Planet Ocean vocabulary since the collection debuted in 2005. Against the black dial, the orange aluminum bezel and matching accents give the watch a distinctly sporty, almost racing-inspired character. Even better is the size. At 37.5mm, this is a surprisingly compact Planet Ocean, particularly considering everything Omega packed inside. The stainless-steel case surrounds a black dial with luminous applied indexes, three chronograph registers, a date display, and the familiar broad-arrow hands. The orange dive bezel provides the visual punch, while a helium escape valve at 10 o’clock and an extraordinary 600 meters of water resistance remind you that beneath all the color is a very serious dive watch. This example is paired with a complementary orange leather strap. Power comes from Omega’s self-winding Calibre 3313, a Co-Axial column-wheel chronograph movement with a 52-hour power reserve. A domed sapphire crystal with anti-reflective treatment on both sides completes the package. Originally marketed as a ladies’ model, the 37.5mm case feels particularly relevant today, as collectors rediscover smaller sports watches regardless of the category printed in an old catalog. Add the original Omega warranty cards, and this is a compact, colorful, and slightly unexpected take on one of Omega’s modern dive-watch signatures.",Analog Shift,2026-09-10,False
Breguet Classique Tourbillon '5 Days',Breguet,64950,https://www.analogshift.com/products/breguet-classique-tourbillon-5-days-as12757,https://cdn.shopify.com/s/files/1/0809/1255/files/AS12757_40993503_BREGUET_CLASSIQUE_5317BA-12-9V6-5.jpg?v=1788375104,"There are tourbillons, and then there are Breguet tourbillons. Abraham-Louis Breguet patented the tourbillon in 1801, devising the rotating escapement to counteract the effects of gravity on the accuracy of a pocket watch. More than two centuries later, the complication remains one of watchmaking’s great technical spectacles, and few executions carry quite the historical legitimacy of the name that invented it. This Breguet Classique Tourbillon 5 Days Reference 5317, dating to the 2000s, packages that history in quintessential Breguet form. Its 18K yellow-gold case frames a beautifully elaborate silvered dial, decorated with contrasting hand-guilloché patterns and surrounded by a traditional Roman numeral chapter ring. Blued Breguet hands indicate the time, while a fan-shaped five-day power-reserve indicator sits prominently at 12 o’clock. The star of the show, naturally, appears at 6 o’clock. The exposed tourbillon carriage turns once per minute, simultaneously providing a running-seconds indication and giving the otherwise classical dial a wonderful mechanical focal point. It’s an appealing collision of old-school elegance and unabashed horological theater. Turn the watch over and things become even more impressive. The sapphire exhibition caseback reveals the hand-wound movement in all its glory, with extensive engraving that transforms the bridges and plates into an almost baroque composition of gears, scrollwork, jewels, and polished steel. It’s the sort of movement that makes a solid caseback seem positively unreasonable. This example is fitted with a Breguet brown alligator-leather strap and a signed yellow-gold deployant clasp. For all its complication, the 5317 remains unmistakably a Breguet: elegant, intellectually serious, beautifully decorated, and just extravagant enough. When the complication on your wrist was invented by the man whose name is printed on the dial, provenance doesn’t get much better.",Analog Shift,2026-09-10,False
