title,brand,price,url,img,description,source,date,sold
Breguet Classique Phase de Lune in 18 k Rose gold ref 7137,Breguet,20900,https://bulangandsons.com/products/breguet-classique-phase-de-lune-in-18-k-rose-gold-ref-7137-w3867,https://cdn.shopify.com/s/files/1/0961/8613/8969/files/W-3867BreguetClassiquePhasedeLunein18kRosegoldref7137_224_1x1_493affa1-fbd5-4cb5-9fe2-ab486d2d491e.jpg?v=1789113102,"Founded in Paris in 1775 by Swiss-born horologist Abraham-Louis Breguet, the House of Breguet is one of the oldest and most influential names in watchmaking. Often referred to as the ""Leonardo da Vinci of watchmaking,"" Breguet transformed the art of horology with groundbreaking inventions, including the tourbillon and the self-winding movement. The design of this Breguet Classique 7137 can be traced back to the legendary Perpetuelle No. 5 , a quarter-repeating pocket watch completed by Abraham-Louis Breguet in 1794. Its modern interpretation began in 1983 with the introduction of the reference 3137, designed by the celebrated watchmaker Daniel Roth. Over the following decades, the model evolved into today's reference 7137 while faithfully preserving the timeless aesthetics and technical spirit of Breguet's original creation. The tasteful 39 mm case is crafted from 18k rose gold and features Breguet's signature fluted caseband, soldered straight lugs, and a sapphire display case back offering a view of the beautifully finished Calibre 502.3 DR1 automatic movement, complete with an off-centred solid gold oscillating weight. The silvered gold dial is a showcase of traditional engine-turning craftsmanship. The power reserve indicator is decorated with a panier maillé (basket-weave) guilloché, the date subdial features a damier (checkerboard) pattern, while the main dial is finished in the iconic clous de Paris (hobnail) motif. with a monnphase indicator .As is customary with Breguet, the individual serial number is proudly engraved on the dial, complemented by the brand's instantly recognizable blued open-tipped Breguet hands. The watch is paired with the shown slightly used original Breguet leather strap , fitted with a 18 k original 18k pink gold Breguet folding clasp. The watch has been fully serviced by our watchmaker ensuring years of enjoyment . We believe the Classique collection remains one of the most undervalued segments of haute horlogerie, offering an extraordinary level of craftsmanship and history for the price! Specifications: Breguet Classique Phase de Lune reference 7137 39mm 18k pink gold coin-edge case with display case back Serial 28xx dating to circa 2020 Three types of guilloché on the dial , moon phase indicator , date indicator and power reserve Solid gold silvered dial , blued Breguet type hands Automatic wound Caliber cal 502.3 DR1 with off set Gold rotor Comes on the pictured Breguet strap with Breguet 18k pink gold folding buckle Fully serviced by our watchmaker One-year mechanical warranty Free worldwide FedEx Priority shipping",Bulang & Sons,2026-09-11,False
Rolex Cosmograph Daytona 6263 Big Red Floating Silver Soleil Dial,Rolex,84900,https://bulangandsons.com/products/rolex-cosmograph-daytona-6263-big-red-floating-silver-soleil-dial-w-3654b,https://cdn.shopify.com/s/files/1/0961/8613/8969/files/W-3654RolexDaytonaSilverdialref6263_006_1x1_9ef62b0e-9fc6-4bd4-9252-f8443dbc8821.jpg?v=1788956362,"The Rolex Daytona 6263 stands in a league of its own. Introduced alongside its sister reference, the 6265, it represents the final and most developed chapter of Rolex’s manual-wind chronograph era. With its screw-down pushers, Oyster case construction and black bakelite bezel, the 6263 brought both a stronger sportier look and improved water resistance over the earlier pump-pusher models — key traits that helped define the legendary Daytona formula collectors remain so drawn to today. Produced over a long period, the reference saw a number of dial variations, with certain executions becoming true collector favourites. Among them, the silver soleil “Big Red” is without question one of the most celebrated. The nickname refers to the large red “DAYTONA” signature curved above the 6 o’clock register — a small detail perhaps, but one that completely changes the personality of the watch. On the best examples, like this one, it gives the dial that extra spark collectors instantly fall for. This particular watch is especially compelling thanks to its outstanding overall condition. The case is incredibly strong, with sharp and even lugs that give it the crisp, well-preserved profile collectors are always hoping to find. The silver soleil dial, itself being slightly rarer due to it’s floating Big Red designation, is beautifully clean and completely mark-free, with all lume plots still intact and aged to a warm vanilla tone. The chronograph registers are equally clean and have taken on a subtle brown discolouration that adds depth, warmth and a wonderful sense of character. It is exactly this kind of honest and attractive ageing that gives a great vintage Daytona its soul. The Mk4 bakelite bezel is in excellent condition, free from cracks or blemishes, and the watch retains its correct period Mk1 pushers. Inside beats the legendary Valjoux 727-based movement, freshly serviced by our watchmaker, and the watch is fitted with a Rolex 78350 Oyster bracelet with 557B endlinks and M4 clasp code. There is a reason the Daytona has inspired generations of collectors and remains one of the most admired chronographs in the vintage world. The great ones have a presence that goes far beyond specifications alone. This 6263 has exactly that feeling — iconic, beautifully preserved and full of charisma. A truly attractive “Big Red” Daytona with all the right details and that unmistakable grail-like appeal. Specifications Rolex Cosmograph Daytona Reference 6263 Serial 641xxxx dating to 1980 37mm steel case with black bakelite tachymeter scale bezel Silver floating “Big Red” Panda dial with light brown sub dials MK1 Screw down Pushers Oyster bracelet reference 78350 with 557b endlinks Fully serviced by our watchmaker 1 year mechanical warranty",Bulang & Sons,2026-09-09,False
Patek Philippe Perpetual Calendar 3940J Early Second Series in 18k yellow gold with Box and Extract of the Archives,Patek Philippe,84900,https://bulangandsons.com/products/patek-philippe-perpetual-calendar-3940j-early-second-series-in-18k-yellow-gold-with-box-and-extract-of-the-archives-w3910,https://cdn.shopify.com/s/files/1/0961/8613/8969/files/W-3910PatekPhilippePerpetualCalendarref3940J_300_1x1_d34c29ca-8bfa-4614-a367-62e09686901d.jpg?v=1788957079,"While watch trends may come and go, the perpetual calendar remains a timeless favourite among seasoned collectors. We are therefore delighted to offer one of the rarest variations of this modern classic—and a grail for many—the Patek Philippe reference 3940. The aesthetically balanced 3940 was originally introduced in 1985 in a limited run of just 25 pieces to celebrate the 225th anniversary of Beyer Chronometrie. Following this special edition, the reference was released to the wider public and went on to enjoy an impressive production run. Collectors often favour the earlier series, and this example is no exception. The early 3940 dials have a distinctive, more vintage-inspired layout that sets them apart from the later versions. This particular example, crafted in 18k yellow gold, features the highly collectible “early” second-series dial, which, in our opinion, is one of the most beautiful variations of the 3940. The “earlier” second-series dial is significantly rarer than the later versions and can be identified by several subtle yet important details. The day and month sub-dials feature distinctive double-step bevelled edges, giving them greater depth and visual presence, while the subsidiary seconds dial at 3 o’clock is notably free of the crosshair found on the later iterations. This transitional dial variant was produced for only a short period between 1987 and 1989 and in much more limited numbers, with approximately 800 examples believed to have been made. Its rarity, combined with these unique dial characteristics, makes it a particularly interesting configuration for collectors. The dial itself is a masterclass in balance and subtle sophistication, with plenty of character hidden in its smallest details. But the real star is beneath it: Patek Philippe’s calibre 240Q perpetual calendar movement. Introduced during the height of the quartz crisis—a period that threatened the future of traditional Swiss watchmaking—the 3940 was a bold statement from Patek Philippe. Its ultra-thin calibre 240Q allowed the brand to house a full perpetual calendar in a beautifully proportioned 36mm case, creating what would become one of the maison’s defining modern complications. The case remains beautifully balanced and is fitted with the correct solid case-back. The watch is accompanied by an official Extract from the Archives and Patek Philippe service papers from 2020. The calendar displays are in French—a charming and romantic detail and, for collectors, one of the absolute rarest configurations. Fitted with a supple Bulang and son's leather strap and its original Patek Philippe gold pin buckle, this 3940 ticks every box for the discerning collector. The watch has also been fully checked by our watchmaker. We have a real soft spot for the 3940. It remains one of the most underappreciated references in Patek Philippe’s storied catalogue, despite offering almost everything a serious collector could want: an iconic ultra-thin movement, perpetual calendar",Bulang & Sons,2026-09-09,False
Rolex Datejust 1601 Steel and Rose Gold Black Sigma Dial,Rolex,7800,https://bulangandsons.com/products/rolex-datejust-1601-steel-and-rose-gold-black-sigma-dial-w3871,https://cdn.shopify.com/s/files/1/0961/8613/8969/files/W-3871RolexDatejustblackdialinRosegoldandsteelref1601_174_1x1_e272637e-f57b-450d-83d3-9d0d979a55d6.jpg?v=1788957190,"Rolex introduced the Datejust in 1945 to celebrate the company's 40th anniversary. It debuted as the world's first automatic, waterproof, chronometer-certified wristwatch to feature a date display that changed automatically at midnight—a groundbreaking innovation that would become the standard for generations of watches to follow. Offered here is a particularly rare and attractive Rolesor example, combining stainless steel with 18k pink gold. Far less common than its yellow gold counterpart, the pink gold execution gives the watch a wonderfully warm and refined character. That warmth is beautifully complemented by the striking black pie-pan dial, presented in excellent condition. It features applied pink gold hour markers and matching hands, creating a rich contrast against the deep black background. At six o'clock, the dial carries the desirable Sigma markings on either side of the ""T SWISS T"" signature. These denote that the applied hour markers and hands are crafted from solid 18k gold—a subtle but highly appreciated detail among vintage Rolex collectors. The lume plots and matching hands have developed a beautiful cream-coloured patina over the decades, perfectly complementing the warm tones of the pink gold. The case remains strong and well preserved, while the fluted pink gold bezel retains excellent definition. The watch is fitted with a correct folded-link Jubilee bracelet in stainless steel and 18k pink gold, complete with reference 55 end links and a clasp stamped ""2/67."" Inside beats Rolex's reliable non-quickset calibre, freshly serviced by our watchmaker and ready to provide many years of dependable enjoyment. Combining a rare metal configuration, a beautiful pie-pan dial, and all the charm of a vintage Datejust, this is a wonderfully distinctive example of one of Rolex's most enduring classics. Specifications: Rolex Datejust Reference 1601 36mm steel case, plexi glass and 18k rose gold bezel Serial 336xxxx dating to 1973 Black pie-pan dial with rose gold markers, Sigma Two-tone (steel and 18k rose gold) folded Jubilee bracelet with 55 end links Fully serviced by our watchmaker One-year mechanical warranty Free worldwide Fedex Priority shipping",Bulang & Sons,2026-09-09,False
Baume & Mercier 18k Rose gold Chronograph Salmon dial Valjoux cal. 69,Baume & Mercier,4900,https://bulangandsons.com/products/baume-mercier-18k-rose-gold-chronograph-salmon-dial-valjoux-cal-69-w3802,https://cdn.shopify.com/s/files/1/0961/8613/8969/files/W-3802Baume_Mercier18rosegoldChronographSalmondialValjoux69_008_1x1_061d9e85-7388-4960-aa9f-10b6f9331c2d.jpg?v=1788941576,"Founded in 1830 in Les Bois, Switzerland, Baume & Mercier ranks among the oldest continuously operating watchmakers in the world. Originally established under the name “Frères Baume” by brothers Louis-Victor and Célestin Baume, the company quickly built a strong international reputation for producing elegant and reliable timepieces. Presented here is a lovely 18k rose gold chronograph housed in an elegant 32 mm case featuring a snap-back case back and distinctive square pushers, giving the watch a refined yet purposeful appearance. The rose gold — or perhaps better described as salmon-coloured — dial is especially attractive and beautifully preserved. It features two sub-dials for the chronograph functions, a finely printed base-1000 scale, and a clean no-lume layout. Applied Arabic numerals at 6 and 12 o’clock are complemented by elegant nipple-style hour markers for the remaining positions, creating a wonderfully balanced and classic dial design. Fine blued stick hands complete the aesthetic beautifully and add a subtle touch of contrast. We have paired this charming chronograph with one of our Bulang and Sons leather straps, while the manually wound Valjoux 69 movement has been fully serviced by our watchmaker and is ready to be enjoyed for many years to come. A wonderfully elegant pink-on-pink chronograph with unmistakable mid-century charm, get in touch! Specifications: Baume & Mercier Chronograph 32 mm 18 k Rose gold case, with sand back case back and square pushers Salmon colour dial, two sub registers , base 1000 scale Non lumed, blued hands Bulang and sons leather strap and buckle Cal.69 hand wound movement Case no 95xxx dating to the 1940’s Fully serviced by our watchmaker One-year mechanical warranty Free worldwide FedEx Priority shipping",Bulang & Sons,2026-09-09,False
Rolex Oyster Perpetual 1500 Silver Underline Dial in 14k Yellow Gold,Rolex,6900,https://bulangandsons.com/products/rolex-oyster-perpetual-1500-silver-underline-dial-in-14k-yellow-gold-w3905,https://cdn.shopify.com/s/files/1/0961/8613/8969/files/W-3905RolexDate1500814kYellowGoldUnderlineDial_125_1x1_ab56b984-9890-4c68-9c7a-ee13dac2938c.jpg?v=1787908528,"The Rolex Oyster Perpetual Date in 34mm debuted in the mid-1950s, following the introduction of the 36mm Datejust in 1945. It offered a slightly smaller alternative, combining the waterproof Oyster case, self-winding Perpetual movement and the signature Cyclops magnifying lens over the date window. The specimen at hand is crafted in 14k yellow gold, an unusual feature for Rolex. During the 1940s through the mid-1980s, Rolex produced 14k gold watches primarily for the North American market, where high import duties were imposed on 18k gold watches. By using 14k gold cases—often manufactured in the United States by case makers such as Star Watch Case Co. or D&A to Rolex specifications—the brand could significantly reduce the final retail cost for American customers. The case and smooth bezel are in wonderfully preserved condition and are complemented by a lovely silver dial with an especially interesting detail: a small “Underline” positioned just above the 6 o’clock marker. The term “Underline” refers to this small horizontal line printed on the dial, a feature found on various Rolex models during the early 1960s. Its exact production period varies according to the model, reference and dial configuration. Rolex never officially documented the meaning of the underline, which is part of what makes these dials so fascinating to collectors. The most widely accepted theory is that it relates to the transition in luminous materials during this period, as Rolex moved away from radium-based luminous compounds towards tritium. The underline should therefore not simply be interpreted as a universal “tritium” marking. Rolex used several different dial designations during this transitional period, and the precise meaning remains dependent on the specific reference, production period and dial configuration. What is certain is that underline dials were produced for a relatively limited period, making surviving examples particularly appealing to vintage Rolex collectors. Further adding to the character of this dial is its “Swiss” only designation, elegant applied hour markers and beautifully sharp dauphine hands.The watch comes on one of our Bulang and sons leather straps and is fitted with a plaque Rolex pin buckle. A charming and unusual Rolex Oyster Perpetual Date, combining the warmth of 14k yellow gold with a beautifully preserved early-1960s dial and one of those subtle period details that makes vintage Rolex collecting so rewarding ! Specifications: Rolex Reference 1500 Oyster Perpetual Date 14kt yellow gold 34mm case , smooth bezel Serial 952xxx dating to 1963 Silver soleil finished dial , black text ,”Underline” Swiss only Dauphine hands Bulang and sons Leather strap with Rolex plaque buckle Fully serviced by our watchmaker 1 year mechanical warranty Free worldwide Fedex Priority shipping",Bulang & Sons,2026-08-28,False
Rolex Datejust 1601 in Steel and Rose Gold Silver Dial,Rolex,7400,https://bulangandsons.com/products/rolex-datejust-1601-in-steel-and-rose-gold-silver-dial-w3923,https://cdn.shopify.com/s/files/1/0961/8613/8969/files/W-3923RolexDatejustSilverDialinSteelandRosegoldref1601_198_1x1_158a8585-975b-47ac-ab87-25000448612f.jpg?v=1788940024,"Rolex introduced the Datejust in 1945 to celebrate the company’s 40th anniversary. It was a groundbreaking watch at the time, combining Rolex’s waterproof Oyster case and self-winding Perpetual movement with a date display that changed automatically at midnight. A simple idea today, but a major innovation that would go on to define the Datejust for generations to come. Offered here is a particularly rare and attractive Rolesor example, combining stainless steel with 18k pink gold. Much less common than the more familiar yellow-gold versions, the pink-gold execution gives this Datejust a beautifully subtle and sophisticated character. The colour of the case is perfectly matched by the warm silver soleil-finished pie-pan dial. It features lovely wedge-shaped hour markers, affectionately nicknamed “doorstop” markers by collectors, adding plenty of period charm. The stainless steel and 18k pink-gold ref. 62150H bracelet is in lovely condition, with end links marked 555 and a clasp stamped J3. The hands are also finished in pink gold and have been fitted with later Super-LumiNova. The watch is powered by a slow-set automatic movement, which has been fully serviced by our watchmaker and is ready for many more years of enjoyment. A seriously charming early Datejust, with an unusual pink-gold twist and a lovely pie -pan dial. A wonderfully elegant early Datejust with an uncommon pink-gold character. Get in touch and make it yours! Specifications: Rolex Datejust Reference 1601 36mm steel and 18k rose gold case, plexi glass Serial 126xxxx dating to 1965 Warm silver pie-pan dial with Rose gold markers, “doorstop” hour marker Two-tone (steel and 18k rose gold) solid Jubilee bracelet with 555 end links Fully serviced by our watchmaker One-year mechanical warranty Free worldwide Fedex Priority shipping",Bulang & Sons,2026-09-09,False
Omega Speedmaster 145.022-69 Grey Racing dial with Original Box and Booklet,Omega,48500,https://bulangandsons.com/products/omega-speedmaster-145-022-69-grey-racing-dial-with-original-box-and-booklet-w3895,https://cdn.shopify.com/s/files/1/0961/8613/8969/files/W-3895OmegaSpeedmaster145.022RacingdialwithoriginalboxesW-3895OmegaSpeedmaster145.022Racingdialwithoriginalboxes_118_1x1_ed8823bd-da2f-4bcf-a5a6-3456a41d8a25.jpg?v=1786543807,"The Omega Speedmaster is one of the world's most iconic chronographs, originally launched in 1957 as a racing and sports watch. It was the first chronograph to feature a tachymeter scale on the external bezel rather than the dial, improving readability for racing drivers. In the early 1960s, NASA secretly acquired chronographs from several manufacturers to determine which would be suitable for its astronauts. After surviving a series of brutal qualification tests—including extreme temperatures, violent shocks, vibrations, acceleration, and decompression—the Speedmaster was the only watch to pass. In 1965, NASA officially certified it for all manned space missions . Its most legendary moment came on July 21, 1969 (UTC), when astronaut Buzz Aldrin stepped onto the lunar surface during the Apollo 11 mission while wearing his Speedmaster. This historic achievement forever cemented the watch's place in history and earned it its enduring nickname: the ""Moonwatch."" If you are looking for a truly rare and historically significant Omega Speedmaster, look no further. Produced in a limited run of approximately 150 pieces, this reference is widely regarded as Omega's first limited-production Speedmaster, making it one of the most collectible vintage Speedmasters ever produced. Although the Speedmaster Mark II is best known for its colourful ""Racing Dial,"" it remains something of a mystery why Omega produced a small batch of these dials for the reference 145.022. Whether it was a market test, an experiment to gauge demand, or an attempt to appeal to motorsport enthusiasts, no official explanation has ever surfaced. Whatever the reason, it is estimated that only around 150 examples were cased, making this one of the rarest and most desirable Speedmasters in existence. The classic asymmetrical 42 mm stainless steel case is in wonderful condition. The case back retains a well-defined hippocampus medallion, and we have deliberately chosen to leave the watch untouched, as we found no evidence that it has ever been polished. The original tachymeter bezel remains in very nice condition and features the coveted ""Dot Over Ninety"" (DON) configuration, while the original Omega-signed hesalite crystal is still fitted. The distinctive grey ""Racing Dial"" immediately catches the eye with its vivid orange accents, matching orange hands, and soft red outer minute track. These vibrant colours give the watch tremendous wrist presence—we've even included a photograph taken under UV light, where the dial truly comes alive. The watch is fitted with the correct Omega reference 1039 flat-link bracelet with 516 end links and a clasp stamped 2/70. Inside beats the legendary hand-wound calibre 861, fully checked and regulated and bearing a movement number within the correct range documented for the other known Racing Dial Speedmasters. Whether these watches were intended as a limited-production experiment or simply a bold exploration of a more colourful Speedmaster, we may never know. ",Bulang & Sons,2026-08-12,False
Longines Sei Tache Gilt Dial ref. 5130 with Extract of the Archives “German Army”,Longines,3900,https://bulangandsons.com/products/longines-sei-tache-gilt-dial-ref-5130-with-extract-of-the-archives-german-army-w3919,https://cdn.shopify.com/s/files/1/0961/8613/8969/files/W-3919LonginesSeitacheref5130withextractofthearchives_Germanarmy__212_1x1_b36b8ef3-c954-46f9-bbc3-754c9035bcff.jpg?v=1788940869,"We all know and love the Dirty Dozen—the twelve watches commissioned during the latter part of WWII to support the Allied forces in reclaiming Europe. They were produced in relatively large numbers and have become some of the best-known and most collected military watches around. But every now and then, something a little more unusual crosses our path… At hand is a rather uncommon Longines ref. 5130, a WWII German Army service watch. During the war, Longines received an early contract to supply wristwatches to the German Army, with only around 3,500 pieces ordered and delivered. The caseback carries the distinctive “D-H” engraving, standing for “Deutsches Heer” (German Army), together with the military issue numbers. Even the reverse side of one of the lugs carries its corresponding military number—a wonderful little detail that adds even more character to this already fascinating watch. The XXmm case is in lovely condition and features six distinctive notches on the caseback, nicknamed “Sei Tacche” by Italian collectors. The gilt dial is in nice condition as well, with small seconds at 6 o’clock and large Arabic numerals filled with lume. The lume on the hands has been preserved with lacquer at some point in the watch’s life. Inside is Longines’ beautifully finished calibre 12.68Z, a classic hand-wound movement with Geneva stripes and plenty of old-school Longines charm. And to make the package even more interesting, this watch comes accompanied by an Extract from the Longines Archives, confirming delivery to Germany in 1943. The watch has also been fully serviced by our watchmaker. A rare bit of WWII watch history, and certainly not your everyday Longines. This is the kind of watch that makes us stop, look twice and dig a little deeper. Get in touch! Specifications: Longines reference 5130 “Sei Tache” 33.5 mm steel case with six notches on screw down case-back Black gilt dial, small seconds Lumed Arabic numerals German Army numbers on the back side of lug Extract from the Longines Archives, confirming delivery to Germany in 1943 Triple signed (case, movement & dial) Longines hand-wound movement cal.12.68Z Comes on the shown bulang and sons leather strap Fully serviced by our watchmaker One-year mechanical warranty Free FedEx International Priority Shipping",Bulang & Sons,2026-09-09,False
Cartier Santos Galbée 2319 Automatic Silver Guilloché Dial,Cartier,4900,https://bulangandsons.com/products/cartier-santos-galbee-2319-automatic-silver-guilloche-dial-w3899,https://cdn.shopify.com/s/files/1/0961/8613/8969/files/W-3899CartierSantosAutomaticSilverGuillochedialref2319_014_1x1_fedfaa02-9edf-439a-9690-2c5603d95660.jpg?v=1788339637,"The story of the Cartier Santos goes all the way back to 1904, when Louis Cartier created a wristwatch for his friend, Brazilian aviator Alberto Santos-Dumont. What started as a practical watch for the skies would become one of Cartier’s most recognizable and enduring designs. Fast forward to 1978, and Cartier gave the Santos a more contemporary feel with the introduction of the Santos Carrée. Its exposed screws, integrated bracelet and steel-and-gold construction gave the classic design a sportier edge. Then, in 1987, Cartier softened things up with the Santos Galbée. The name refers to the curved case, with its rounded contours and bracelet designed to sit more comfortably around the wrist. The ref. 2319 belongs to this later Galbée generation, particularly associated with the 1990s and early 2000s. Measuring approximately 29 × 41mm, it has just the right amount of presence while retaining the elegant proportions that make the Galbée such a cool Cartier. This example is in great condition, with a lovely case and bezel showing no heavy scratches or significant defects. The winding crown is finished with Cartier’s signature blue cabochon—a small detail, but one we always love to see.The watch feutures a small and cute case back inscription a clover leaf with what we think as first letters of names and at the Dutch word “bedankt “- translated to “Thank you”, giving the watch some lovely history we find . The real star of the show, however, is the dial. Finished in silver with a beautiful guilloché pattern and subtle soleil effect, it catches the light wonderfully. The applied Roman numerals are unmistakably Cartier, while the date window at 3 o’clock adds a practical touch to the elegant design. The semi-integrated bracelet is in tight condition and fits wrists up to 18 cm. The watch and its automatic movement have been fully serviced by our watchmaker and are ready for many more years of enjoyment. A great-looking Santos Galbée with plenty of classic Cartier character—and exactly the kind of watch that looks even better once it’s on the wrist! Specifications: Cartier Santos Galbé reference 2319 Serial 308xxxCD dating to late 1990’s Steel Case measures 29 x 41mm Silver guilloché dial with Roman numerals Date function Lovely case-back engraving Blue cabochon crown Automatic movement Cartier integrated bracelet Fully serviced by our watchmaker One-year mechanical warranty Free worldwide Fedex Priority shipping",Bulang & Sons,2026-09-02,False
