house,title,location,date_start,date_end,date_label,url,has_catalog,source
Phillips,The Geneva Watch Auction: XXIII,Geneva,2026-05-09,2026-05-10,2026-05-09 – 2026-05-10,https://www.phillips.com/auction/CH080226,True,Phillips
